ECG_Rate_Mean,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_TINN,HRV_HTI,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_ApEn,HRV_SampEn,max GSR,min GSR,mean GSR,number of peaks,number of peaks SCIPY,number of valleys,mean time between peaks,median time between peaks,mean height of peaks,median height of peaks,variance height of peaks,ratio of peaks,ratio of valleys,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,labels
49.57698477,23.33482643,1210.134831,140.0034859,23.21265799,0.115692469,0.019282832,1160.5,83.7669,0.072181732,123.5,4.494382022,33.14606742,607,3.869565217,0.000457024,0.000207748,2.48e-06,2.199892148,0.684932738,0.311348326,-8.479183806,16.41382787,195.1027475,0.084129148,10060.58264,11.88648675,4.709593243,9276.34489,0.460674157,0.459770115,0.6625,0.0,41.61590253,42.4352809,40.7268554,53.44827586,0.362049824,0.637950176,9.956439214,13.21640252,0.371379505,0.628620495,118.8973983,154.6883666,0.371312875,0.628687125,84.36741671,109.7796977,0.481877666,0.457182941,12.99632434,9.387875829,10.6517126,5.99e-05,5.53e-05,5.53e-05,104427,110089.0,0.263531918,0.220591456,0.044305385,2.76e-10,2.55e-10,-2.939198974235379,3.250361474618784,3.2733645387969434,0.4250093817929363,3.171645331720601,-0.0584717025799015,-2.976802194913757,-1.543686315956767,-1.842522214233212,-0.7449573335924934,-1.4548346297570034,-1.246828777172002,-1.5348708732911325,-0.7579710953502983,-1.9719687999588087,1.3793553680493218,1.3032627676549071,-2.2794065316820173,-0.4690874640173362,-1.246828777172007,-1.534870873291126,-0.7579710953502992,-1.9719687999588127,3.190934214191161,3.180015475686977,3.0235210644049664,2.0113939210628318,3.2912736101235915,-2.5435257792142143,-0.0410603949967295,-1.2667944975552834,-0.284706007258508,-1.1384232758872963,-0.616477561497944,-0.9095479110842908,-1.584567060803752,-1.3819098368603506,0.5509208064134953,1.2633810761428736,-1.3952865656756903,0.5656730346651068,1.8200515849159464,-0.8572430984539174,1.4694133965538476,-1.1849128423545137,1.3875840159848178,-0.5167499328437796,0.8905479345103395,-0.1247511523808,3
36.45585905,68.32630546,1646.109091,107.152036,68.48271797,0.065094128,0.041507763,1631.0,105.2646,0.064539914,141.75,42.27272727,76.36363636,554,5.5,0.014759818,0.001141166,6.55e-06,12.93397738,0.927850779,0.071737467,-6.77570452,48.42459427,143.9464065,0.336407108,21898.61715,2.972588799,5.047386801,1711.573902,0.422727273,0.423963134,0.630434783,0.013157895,50.12289326,50.12782539,50.11734113,43.77880184,0.466080724,0.533919276,33.05957924,35.38380649,0.561587846,0.438412154,107.8722352,95.31080117,0.551878141,0.448121859,79.77892863,71.88936841,1.001359565,1.427932349,14.18919092,8.518105534,9.715196099,1.38e-05,1.93e-05,2.2e-05,155567,150034.5,0.234743706,0.119640442,0.103212565,3.8e-11,6.07e-11,-0.1813681520404098,-0.0378327985670075,-0.0515116856627617,0.3940053048591634,0.1826870351253497,0.86195121840072,-0.1796510830248373,-1.3360216272959422,-0.4928612002447138,2.0377508441819785,0.8578962116378925,-1.2962503039839617,-1.012665658850234,2.2834716767286407,0.6080518973510074,0.5252366751232658,-0.9529906990837274,-0.278972759371826,1.2366126820398724,-1.2962503039839637,-1.0126656588502356,2.283471676728641,0.6080518973510072,0.396490196330596,-0.3464455245192208,-0.344241446254033,1.3386863425219395,-0.231228110920651,1.1961731155382622,-1.427174611293598,-1.3651572412619928,0.5231130215578718,-0.5014750350334929,-1.3794163931604977,-0.9793737111283488,1.307452595320386,-0.3411541797457819,0.9078675440506908,0.604075860275538,-0.627578235568323,0.2666313740233996,0.0173009741633872,-1.178896382695026,-0.4932130531340816,-0.8011693545669912,-0.7030743143889387,-0.4925932865828715,-1.2739126499424096,-0.5150755813050767,1
34.55571186,75.95045807,1736.545455,127.2079933,76.13681546,0.073253477,0.043736522,1711.5,107.4885,0.062803681,151.5,50.0,72.72727273,652,5.076923077,0.022738574,0.00071805,2.51e-06,31.66710442,0.969284455,0.03060856,-7.238970946,53.83685851,171.3917656,0.314115782,28988.08562,3.183539499,5.169189645,2182.529823,0.393939394,0.391752577,0.5,0.017241379,49.11140009,49.15982709,49.06395179,46.90721649,0.500994818,0.499005182,38.10983723,38.03408783,0.488157197,0.511842803,119.7484225,122.6191365,0.489310309,0.510689691,88.85956444,90.78007618,0.947843213,1.415853163,9.220855983,5.881868538,6.503600787,8.68e-06,5.79e-06,2.89e-06,205889,205889.0,0.225445828,0.13443897,0.069552147,2.51e-11,8.37e-12,-0.1407377454306943,-0.2038529497692673,-0.1794287141999258,0.3770604064399442,-0.0267415536778247,-0.2540075578586486,-0.088615771036894,0.6341409495049879,0.918135346943158,-0.0637808807327376,0.3079991362509946,0.0281984001470634,0.0314926615658284,-0.1383934260620536,0.2009472100717586,-0.5871578706407117,0.6320311887097997,0.6119370923951056,0.7906816760807659,0.0281984001470617,0.0314926615658243,-0.1383934260620544,0.2009472100717597,-0.4318597232086773,-0.4113006874608664,-0.4405149934725063,-0.1086684761890744,-0.3577267915106377,0.2620806239102685,-0.7814873390519086,0.5732477532350337,0.6754542737457161,0.6702659751828498,0.6152312515031568,1.5946109326030553,0.877814690447365,1.8547631782552152,-1.097415534327827,-0.7177115932033906,1.7447034461244535,0.7171850010779401,-0.4617243885891304,1.403978981503728,-1.207168003397949,1.3576267462905998,0.2671287431588147,0.7871547183010421,0.6698289696405456,2.221868938321653,2
36.00158272,55.26056815,1666.77561,84.68192153,55.39621233,0.050805832,0.033154174,1648.0,78.5778,0.047680704,115.0,37.07317073,74.63414634,412,4.659090909,0.022968706,0.001362626,5.35e-06,16.85620433,0.943789504,0.05599063,-6.598341391,39.17103739,113.4005084,0.345422062,13955.00343,2.895009066,4.851700058,1313.181999,0.390243902,0.391089109,0.493670886,0.0,50.20278417,50.21082532,50.19461457,45.04950495,0.469040598,0.530959402,26.82703217,28.54289832,0.526306365,0.473693635,82.26863897,78.048359,0.520201915,0.479798085,61.18749306,58.76326823,0.975805038,1.665345544,9.682769532,5.92446378,6.73953765,2.91e-06,8.73e-06,5.82e-06,0,0.0,0.506892827,0.506892827,0.0,8.47e-12,1.69e-11,0.5846050799565375,-0.4346784896643699,-0.1677124654401113,2.414468577378845,0.2231051220634485,-0.1286917611054184,0.640632616771033,0.3283942127417817,0.63485259101902,0.1498187325898348,0.51846859209598,-0.0159613598297229,-0.0816120273355301,-0.4361502623576824,-0.5228256139359037,0.7515009539944025,0.6526963566241574,-0.8226362154966544,-1.4568944350966793,-0.0159613598297138,-0.0816120273355286,-0.4361502623576832,-0.5228256139358912,-0.4359209256251143,-0.4286355555742686,-0.4338615253185917,1.0449439352975805,-0.3360199173265571,0.3377519231307847,0.4017842766777194,-0.0976817449080207,-0.5388250200989035,-0.285076463768347,0.4234302565752986,0.253816287080411,0.7167118979973244,1.3484705520205074,0.3494508336962522,0.6903240102418804,-0.1388860220491583,-0.0152011143295316,-1.7350295420009525,0.2346886591719812,-1.5341252170227084,-0.5920643649466455,0.535416336593499,0.7178737795833527,0.6152323502733084,0.525008962265983,2
34.30292037,70.26599517,1749.092308,115.3155056,70.50407515,0.065928771,0.040172834,1746.0,96.369,0.055194158,129.25,49.23076923,73.07692308,670,5.416666667,0.011130264,0.000665652,3.11e-06,16.72083469,0.943320395,0.056415868,-7.314742943,49.85390964,154.4201453,0.322845893,24185.38759,3.097453067,5.090523162,1913.236611,0.415384615,0.426356589,0.6,0.022222222,48.00331629,48.08563235,47.92238671,49.6124031,0.456077989,0.543922011,33.68523879,36.78649336,0.443483478,0.556516522,102.8354089,115.1974824,0.444673384,0.555326616,76.51737266,85.50937388,0.813332571,1.496642418,8.086682665,6.288421181,6.768558294,1.31e-05,1.31e-05,8.74e-06,175215,175215.5,0.118084399,0.125111762,0.008123453,5.73e-11,3.82e-11,-0.3965291722642711,0.0947206757854189,-0.1883333833019643,-1.23921588379958,-0.3842144897384159,-0.8254908033970862,-0.4236595253691785,-1.6865980544763852,-1.402312001248832,0.1915914414415217,-0.8027442925725403,-1.2689168438256662,-0.9229137704063586,0.3368730054515726,-1.2081354459835756,0.9408516979467286,0.2181260730287078,-0.4685184072224715,0.4731523544678586,-1.26891684382567,-0.9229137704063488,0.3368730054515721,-1.2081354459835771,-0.1303154437882276,-0.3776616731218869,-0.4636229812681289,-0.7430784274619527,-0.3577267915106377,1.7399112274372628,-1.5190280315869995,-0.5433413785999873,0.9531981639104268,0.2778646460663275,-1.2188760665009115,-0.5854407371911489,-0.0231465954860849,-0.5993912337122118,0.0154154021943453,-1.810001754260698,-0.3075597212527615,0.904116674200603,-0.2045824742053427,-0.7082217317106559,-0.1246703243364686,-0.0554367775942916,-0.1541615816960784,-1.091298406943415,-0.8187823392556969,-0.7243457564467519,2
37.28424295,77.27217565,1608.886486,109.1379914,77.45110583,0.067834488,0.048028358,1601.0,108.2298,0.067601374,146.0,44.32432432,75.13513514,633,5.441176471,0.048275715,0.004058386,1.47e-05,11.89529897,0.922193049,0.07752584,-5.506969923,54.76620214,143.0781578,0.382771228,24617.04035,2.612526561,5.098205947,1495.18195,0.372972973,0.373626374,0.470588235,0.018181818,48.06120509,48.07851888,48.04233275,47.8021978,0.471279611,0.528720389,37.6123817,39.83864313,0.507977607,0.492022393,101.9754484,100.3611835,0.503284573,0.496715427,76.85598002,76.35274928,0.820432252,1.404205288,9.757935825,7.248012042,7.875355077,3.35e-05,4.02e-05,3.69e-05,140965,146023.0,0.12572346,0.079444935,0.013131574,1.12e-10,1.24e-10,-0.2590541045079921,-0.1363823614610751,-0.1497467847555802,0.0179068446788322,-0.2094965346745883,2.9782757515005294,-0.2075691970425358,0.4067874216537752,-0.922000272985924,-0.8385072038692111,-0.5971411825274391,0.6415462922681905,0.7758118667538668,1.02782722328215,1.436041528926106,-1.2960422771539009,-1.627081930016895,1.227014468123126,0.734777708375852,0.6415462922681849,0.7758118667538654,1.0278272232821497,1.436041528926109,-0.2485677068641847,-0.4754865504753544,-0.4905373062923837,-0.4133061889434685,-0.3801821785976176,0.2345446056508685,-0.552562176704365,1.707295149271619,1.2209718524752815,2.984668705908985,1.2099321036503057,1.1512548840458374,-0.8288995682649185,0.916288199946538,-1.0216294639073025,-1.604996926456478,0.917079849789056,-0.3266739147439078,-1.159644862508836,1.1065665059086616,-1.283923025257932,0.1089784455751247,-0.4004579377916672,1.504896337351315,0.026685819473788,0.4183781591417379,0
35.15981446,80.83228268,1706.744565,128.6920965,81.02868548,0.075402084,0.047360504,1702.5,126.7623,0.074456564,173.25,47.2826087,79.89130435,704,5.575757576,0.007817362,0.000963911,3.2e-06,8.110048196,0.889906546,0.109728885,-6.944511871,57.29593298,172.1740319,0.332779179,30991.40875,3.004995694,5.198211428,2069.528898,0.429347826,0.427777778,0.636363636,0.033333333,48.33333333,48.2856632,48.38271626,48.33333333,0.474596386,0.525403614,39.48406968,41.54380053,0.494508118,0.505491882,121.0749678,122.4122111,0.492521781,0.507478219,90.05037365,91.40743074,0.915429574,1.344909145,11.55717642,8.462489583,9.672183147,3.49e-05,3.81e-05,3.81e-05,140956,102072.5,0.101577342,0.05163938,0.011657417,1.11e-10,1.21e-10,0.3751638682206145,-0.4424379352723296,-0.4118623189068663,0.2584990662332416,-0.3223643336458209,-0.7342047273139143,0.3739549614006479,1.5016665877660484,0.821725997331132,-0.6616867534851222,-0.0387280019907441,1.2849029225003792,1.2486407004146465,-0.4361543436810399,1.1649245617401205,-0.7839838503714531,0.6413639718727769,0.5725061732245053,1.2065200844908512,1.2849029225003763,1.2486407004146485,-0.4361543436810408,1.1649245617401032,-0.1246209317043105,-0.4671872313785905,-0.4794433529011836,-0.5992523800453435,-0.3771881269860203,-0.048903925991896,0.9026107383705098,-0.1216093489969156,-1.087706938592378,-0.0398128808932579,-0.5477407119645828,-0.8372033484749251,0.951836116836567,-0.2260593431003604,-1.146056263659729,1.1879607093087687,0.8234962435306818,0.929534971470023,-0.0038665119828102,-0.7029227028001573,1.5942181681758096,0.4683859290053914,-0.782833000048678,-0.9498507942325298,-1.271438637704561,-1.104002231348888,1
38.30004394,53.48191486,1565.903226,130.2225574,53.63164143,0.083161306,0.034154036,1595.0,108.2298,0.067855674,161.0,30.10752688,63.44086022,519,3.321428571,0.010721671,0.001255047,6.45e-06,8.542846248,0.894727839,0.104734162,-6.680582516,37.92329734,178.9875871,0.211876689,21324.50099,4.719726385,5.035848987,3379.089749,0.408602151,0.411111111,0.567567568,0.0,45.14995947,44.90054978,45.39162074,50.0,0.401662176,0.598337824,24.09881215,29.41293727,0.504907555,0.495092445,127.1829364,125.9406884,0.500449104,0.499550896,91.53210382,91.44992587,0.739137329,1.22644566,14.0633488,9.476651371,11.03101892,4.75e-05,5.43e-05,5.43e-05,58962,61062.0,0.701955523,0.824580345,0.076793745,3.23e-10,3.69e-10,0.8544169993172597,-0.5073543700478125,-0.5959363160976929,-1.5245398115169595,-0.7717389140699853,-0.3787832003155287,0.7989785208455514,0.4378225277283373,-0.0423781614416145,-1.143529429708665,-0.6859519933753231,0.3331646048693184,-0.0178829058540621,-1.1584530689541237,-0.6993425742656547,1.342723247032931,0.0904798314042277,-0.9221138695271596,-0.0035392119905962,0.3331646048693207,-0.0178829058540582,-1.1584530689541213,-0.6993425742656513,-0.0888404141103644,0.2456780364929965,0.1771792330548742,-0.193504260020143,-0.0455969110016174,0.0011266550358333,0.8430423186561384,0.5667397192178711,-0.2317931073486402,-0.4131506170910721,-0.2985754235861818,-1.0468615963134398,-1.2130480697720512,-1.154953003037916,1.996208105515762,1.180218878963758,-2.008250707993389,-0.8670736564418817,-0.3404980278709132,-0.7332996462988212,1.072066383934927,-0.829400607943965,1.8179137185659968,-1.1318447263723537,1.057227803110168,-0.8190067192568086,3
38.7176824,51.41131778,1550.233333,104.7775654,51.6394969,0.067588255,0.0331636,1551.5,136.3992,0.087914405,172.0,32.22222222,66.66666667,420,4.736842105,0.008091127,0.001519666,4.88e-06,5.324280982,0.84145166,0.158040431,-6.489264912,36.51463844,142.0999173,0.25696453,16300.86694,3.891587685,4.919180812,2211.977153,0.411111111,0.413793103,0.555555556,0.041666667,53.22672758,52.99565867,53.46683348,49.42528736,0.582882017,0.417117983,27.91179288,23.61167854,0.487064004,0.512935996,99.17149093,101.7713215,0.493012659,0.506987341,72.84934041,73.87460065,0.600020708,1.52846885,10.6986291,7.428583641,8.384868817,5.69e-05,4.98e-05,4.98e-05,57252,55231.0,0.075168968,0.082172266,0.004277113,4.05e-10,3.54e-10,-0.1114838526716996,-0.1667417701480919,-0.2118125159599947,0.2186932295583094,-0.3242279918331684,-0.2297006145228927,-0.0592043625484819,0.0215704935220793,-0.2769447493410671,-0.5694979373829199,-0.7881452551728881,-0.1674815719448607,0.5846312406385651,1.2523881194685356,0.886668684163982,-0.1986548296905486,0.3474237922534322,0.2725011658341815,-1.6477769598968128,-0.1674815719448552,0.5846312406385578,1.2523881194685351,0.8866686841639914,-0.7176600745947394,-0.4923529086397453,0.0,0.0,-0.4116197205193894,0.2401359471363185,-0.6658437300313677,-1.0938980726986594,1.7957419850397986,-0.2122265344295267,-1.0182961044239154,-0.7980836940089546,0.5704325935605175,-0.8977403210699296,0.7240055524772228,-0.265698597873572,-0.001593348661725,-2.3870210430973584,0.934279870611366,-0.8207989878075711,-0.0511645563015944,-0.7736105276828126,-0.5433413115188581,-1.0890332901949926,-0.0835274368395075,-0.7938704213732278,3
32.69442012,56.59113113,1835.187817,105.9780024,56.72930827,0.057747769,0.030836697,1835.0,83.0256,0.045245559,120.0,40.10152284,70.55837563,576,4.69047619,0.016766649,0.000841648,8.37e-07,19.92120627,0.952156353,0.047796119,-7.080148338,40.11367857,144.5219643,0.277561122,18212.77903,3.602810049,4.967346328,2082.740741,0.45177665,0.456410256,0.685393258,0.139534884,49.04308898,49.0294954,49.05843984,52.82051282,0.529729919,0.470270081,29.19922725,27.51172244,0.421982607,0.578017393,93.88174016,109.8763715,0.429691422,0.570308578,69.52113351,80.09279584,0.936199693,1.311173731,15.39191749,13.39068369,14.13693974,4.68e-05,4.4e-05,4.4e-05,152652,154548.0,0.140852625,0.140408998,0.009500197,1.29e-10,1.21e-10,0.7860282392113133,-0.5570372905185045,-0.3376544552845768,0.5358917143185629,-0.002923385891278,-1.4234616311196728,0.8485480687870289,-0.5919638105286711,-0.4857043609512534,1.440503204333835,1.0686315751164388,-0.2254721628392856,0.0253202791236598,0.1334605146480916,0.9775584724796728,-0.3940624222311942,0.2970651689409583,0.633514754651916,0.2985935089248812,-0.2254721628392859,0.0253202791236622,0.1334605146480891,0.9775584724797136,0.5329252493088292,-0.0192857807697773,-0.0903214027999827,0.2306280354850829,0.3426046492926294,-0.5672029630413765,1.1397471297266608,0.2902036449951582,-0.6389706874316339,0.152945266062257,1.1835684540270113,1.170321117791707,-0.2746821089308783,0.773851504563907,0.1097280570759399,1.0440008082582797,0.46907401350097,0.1031518684521405,-1.1703822782199242,1.1595248601129329,-0.1987968452364747,2.08759418414034,-0.3088564210954805,1.1843462397451905,1.351875134160784,1.8684848607004445,1
34.31930632,42.19772681,1748.798165,56.08207937,42.39247796,0.032068926,0.024129558,1743.0,47.4432,0.027219277,70.0,26.60550459,58.71559633,292,4.954545455,0.031303898,0.007449378,2.26e-05,4.202216504,0.807303268,0.192113678,-4.899624779,29.97600864,73.50943761,0.407784492,6922.560789,2.452275702,4.547236888,721.0616308,0.52293578,0.53271028,0.754385965,0.1,49.39527213,49.38174867,49.40916165,47.6635514,0.486032968,0.513967032,20.89906764,21.49125012,0.565882101,0.434117899,55.29757403,48.43362184,0.554496382,0.445503618,41.80067417,37.46791665,0.754078414,1.880312867,15.89063378,13.92975045,14.64587899,4.15e-05,3.63e-05,3.63e-05,80028,73902.0,0.146875093,0.158004726,0.011596818,2.15e-10,1.88e-10,-0.8375415510079889,0.6899893567608104,-0.0756407577925087,-1.0285204867377271,-0.4524665673182844,-0.6443334007001792,-0.8938362987612681,0.0294064887376723,-0.1164778647148749,0.4633130965212761,0.2615531827208069,-0.4146402533060536,-0.944927931830666,-0.0791887723584821,-0.8933694360303892,0.6308374984663343,0.2726720872733429,-0.7330298166642736,0.2667023017837179,-0.4146402533060534,-0.9449279318306664,-0.0791887723584841,-0.8933694360303737,-0.758551544844677,0.9333281243354334,0.0,0.0,-0.6523192522531668,1.320703849791932,-0.4136605457043567,0.1335667431146791,-0.1765958494927929,-0.5553778194464059,-0.8984945836829871,-0.4447140399743066,1.354692420824776,-0.1352938229091484,0.2963854084237057,0.0140460885256446,-0.1137282956415526,-0.0279379929379004,1.0630793729487793,-0.519513060317641,2.0298639467823145,0.928917070762358,0.611468470500698,-1.5735823048309634,0.7935773361134617,-0.8573287093151566,0
33.89282208,48.02720583,1769.82716,97.53791444,48.32526759,0.055111548,0.027136664,1778.0,109.7124,0.061705512,152.0,34.56790123,60.49382716,435,4.5,0.012817031,0.000634135,2.11e-06,20.21184775,0.952707188,0.047136076,-7.363249416,34.17112441,133.7808497,0.255426128,14361.60879,3.915026268,4.864173202,2095.022163,0.271604938,0.278481013,0.5,0.0,50.88509817,50.84044328,50.92941917,46.83544304,0.485500924,0.514499076,23.81216049,24.5129777,0.493277755,0.506722245,93.95928761,95.23112945,0.492801359,0.507198641,68.53964807,69.53363967,0.58618258,1.457246097,15.71333342,14.69279159,15.21431334,6.85e-05,6.17e-05,5.48e-05,68852,61501.0,0.130595357,0.133999968,0.002114748,4.69e-10,3.75e-10,1.1828428025810838,-0.7984771900065691,-0.8479411581745957,-1.065069541157056,-0.9724033321935508,-1.0536580145075218,1.2456496223212927,-0.5630886080282147,-0.750036346288864,-0.0213623631940156,-1.198056675867038,-0.6370392239980011,-0.6994793832945043,0.5600485459047349,-0.3639126896687706,-0.9177586959676824,-0.0235775898629375,0.7631237187434108,0.1359962196470621,-0.6370392239979994,-0.699479383294505,0.5600485459047456,-0.3639126896687787,-0.9535732083913472,0.0,0.0,0.0,0.0,-0.1479225416020479,-0.185047789283253,0.6323503147084092,-0.2709271079746227,-0.3310112061314635,-0.8030701571359089,-1.1015143191918737,-1.3560971945135023,-1.6538862911592285,-0.3023590869181842,-0.8406445005147576,-0.2250618141100278,-0.8348530429339552,0.9188138021365498,-0.96991621284954,0.9520772809465414,-1.008338423455984,0.7783957933005569,-0.8458407006017581,0.4548320700595626,-0.6918765047643127,0
31.87530913,68.926792,1882.245614,103.5826002,69.22028268,0.055031394,0.036619446,1867.5,111.9363,0.059939116,139.75,53.50877193,81.57894737,445,3.8,0.004190485,0.001728771,1.69e-06,2.423967447,0.707738798,0.291975372,-6.360344548,48.94613128,138.2592439,0.354017062,21259.95891,2.824722614,5.034532531,1562.176051,0.543859649,0.553571429,0.822580645,0.026315789,48.80099657,48.77956979,48.82401285,46.42857143,0.421579877,0.578420123,31.78653691,37.23273809,0.539886781,0.460113219,101.5887284,93.78352081,0.526706331,0.473293669,75.26836545,71.34993189,0.768906073,1.851351566,17.4746571,12.62898596,15.86632124,7.37e-05,6.45e-05,6.45e-05,95744,93903.0,0.130484274,0.115027081,0.005687292,3.4e-10,2.97e-10,-1.042534738087133,1.1542014575240325,1.8415152981017768,2.4164493482590044,2.2194694169669877,1.343008172543747,-1.0766163543056326,-0.5775145527613839,-0.6846288732455451,-0.3432917489157925,-0.9919941075958127,0.3989749269563978,0.3791892219345683,-0.7571430241440199,-0.2397171591331476,-0.1760178447381709,1.1973809775187634,0.0013620988753786,0.3263149542169462,0.3989749269563984,0.3791892219345723,-0.7571430241440203,-0.239717159133163,2.995212541107351,0.3856386364936262,1.9613333083647195,2.293099619108788,2.5133477072107304,0.4301192825776054,0.4374335460114652,1.7606800269524676,0.7383577653747918,0.9959098363299156,0.9317721961138026,1.2220536214172042,-0.1058734489319432,1.523198649216245,0.3067034465112247,2.175673004638392,0.108845038020953,0.6054866650888647,-2.1651191133585552,1.205732753807562,-1.1720907963336995,-0.2250975439952538,0.5976823008955305,-0.7575741670166786,0.934421904003668,-0.4915719444574284,3
31.71988064,63.45893977,1892.042105,75.26544431,63.62471543,0.039780005,0.033539919,1896.0,70.4235,0.037143196,95.75,43.68421053,75.78947368,437,4.523809524,0.015326992,0.004621966,4.1e-06,3.316119434,0.768152647,0.231642033,-5.376935075,44.98946773,96.36287393,0.466875529,13619.79189,2.141898511,4.841140582,825.5979848,0.536842105,0.537634409,0.82,0.049180328,50.57224607,50.5930601,50.55113931,44.62365591,0.454371904,0.545628096,30.32742422,33.2336586,0.562849134,0.437150866,72.29458101,63.71261279,0.543434271,0.456565729,55.4358147,50.81226768,0.839945441,1.655247448,14.87832871,13.30069971,13.97597218,4.41e-05,4.13e-05,4.13e-05,176005,165628.0,0.112102201,0.086149463,0.007049729,1.21e-10,1.14e-10,-1.3900516244293608,0.987203766348004,1.2274655611939915,0.6993238269346584,0.8364562081633856,-0.110799938565091,-1.3291056118847364,1.1680871424157675,1.3495635791234677,-1.0191294509937077,1.1277791641572534,0.619921236375465,0.3724679652953945,-0.761761157908027,0.4907742420020266,0.0820814753423819,-0.1869817176788798,-0.4434015061266246,0.5495285079120297,0.6199212363754594,0.372467965295393,-0.7617611579080275,0.4907742420020307,-0.3165024408055574,0.2121641161743035,0.7172001634640159,0.7607171008582903,0.5837983223946407,0.2004935832559857,-1.459755209930256,-0.598445477909643,1.2495585769022592,-0.0978111857344878,0.5884489202232596,1.1308426151159965,-0.7503528418986226,1.1733283601820843,0.0914573860189948,-0.012642092622132,-0.3888324394767364,0.6423317194924888,0.104680453370171,0.9354452215555696,-0.2079123889223965,0.7627139633317895,0.5665388277314211,1.2701658323768632,1.172859893117548,2.2822657153570574,1
33.66176593,76.00905843,1782.802083,117.3232541,76.200617,0.065808345,0.042634603,1779.0,85.2495,0.047919899,109.75,44.27083333,77.08333333,724,6.193548387,0.020124486,0.001537994,3.63e-06,13.08488929,0.928846242,0.070986175,-6.477276069,53.88197301,156.8205402,0.343590023,26545.82997,2.910445395,5.130966418,1825.670477,0.432291667,0.436842105,0.662650602,0.01754386,51.02848865,51.03405215,51.02573266,46.31578947,0.629008799,0.370991201,42.73843334,32.82252917,0.476679219,0.523320781,108.271974,113.4454119,0.492766629,0.507233371,82.30854769,83.50802327,0.962722068,1.350423735,11.99460651,10.2257979,11.1287454,3.76e-05,3.47e-05,3.18e-05,131687,119591.0,0.082702716,0.051822805,0.00677906,1.09e-10,9.21e-11,-1.0015722506877625,1.3890518540854293,1.2213611302650516,0.6509096811383653,1.3833423317185138,0.536591634537097,-1.007372920349099,-1.4178216946319435,-0.3681020685319082,2.4013083631141,-0.030368788996762,-1.816177074244232,-1.5794577660982658,2.245221495894601,-1.8422154843306444,1.4791188969323592,0.6641460658148227,-1.5722981788563426,0.2600652282990564,-1.816177074244232,-1.5794577660982665,2.2452214958945933,-1.8422154843306555,-0.6202222253522711,-1.733990809959084,-0.9800684969092736,-0.716603423862957,-1.089482784750562,0.2883872844420876,-1.8493839726065031,-2.232575453160105,0.7607825200394518,-1.7215108902813996,-1.7290718640603702,-1.7349138748104245,-0.5916509296889436,-1.9283253868230168,0.4689992660979041,-1.5051027748239034,-0.3044761517619037,0.0967583484354614,0.7749102504739311,-1.8060277080372424,0.6222088139559218,-1.8193175800091903,0.3125086326587151,-0.9127838881433278,-1.0721191751904748,-0.6809506155758879,2
34.14008486,50.00849669,1757.587629,68.05046171,50.13848912,0.038718105,0.028452918,1759.5,63.0105,0.035811594,84.25,34.02061856,73.71134021,385,5.878787879,0.017150168,0.003148577,7.97e-06,5.446959237,0.844556392,0.155050985,-5.760804797,35.45326566,89.72980034,0.395111385,9994.079941,2.530931881,4.706712929,908.4000494,0.5,0.505208333,0.762886598,0.072727273,50.10067959,50.10227225,50.09889922,45.83333333,0.448077752,0.551922248,23.73195586,26.33878833,0.60323831,0.39676169,69.69171609,56.51992371,0.582286519,0.417713481,52.05833757,44.09213959,0.97077256,1.930917364,13.52871494,11.13744676,12.1990243,3.49e-05,2.62e-05,2.62e-05,174671,182921.0,0.025610875,0.017404294,0.0004821,1.02e-10,7.62e-11,1.0001050614964513,-1.1533709470911533,-0.8403914697793506,0.0779383625616958,-0.660859452972044,0.2768822243972657,0.996522507534502,0.745371384235085,1.1454282923407246,-0.6672417280244082,1.1907427266845725,0.5042078997791141,0.8863293465615619,-0.2602813155003401,0.8191472031269182,0.2872661008792554,-0.7676849547836218,-0.4310773101400256,0.5212954086271829,0.5042078997791144,0.886329346561562,-0.2602813155003417,0.8191472031268923,-0.5142140583321818,-1.0227057608138794,-1.5072824992649123,-1.4412575461999588,-1.0744081801816865,0.9223726964188896,0.4988980039869781,0.027630848627123,-1.430673730856821,0.1711073610417302,-0.534562747075722,-0.6078011333235712,0.7355252954546969,-0.1030824400487146,-0.5306765531756704,-0.6417897336429362,-0.2259842014485862,0.5492768893750997,0.2689664471383012,-0.5593806192158539,-1.1074651312606811,-0.9473363478790484,0.2994626514497289,-0.6372477791426475,-0.0948885579609554,-0.5468808796285757,2
